AQ,DQ,RealMean,Real25,Real50,Real75,Real95,Real99.5
20,21,4258593.05190758,3478104.45526928,4117178.48021911,4990809.9911863,6219624.08087378,7506067.92025853
21,21,4294928.38774783,3473124.23958705,4171561.81304014,5040703.76097316,6179712.39412232,8255210.45291436
22,21,4184469.83919735,3307978.78624488,4146666.33116059,4881529.11961628,6386413.41821072,7858383.96847821
23,21,4386099.82866619,3591475.59373648,4327608.3784753,5064192.72255778,6456530.99732711,8241629.99801384
24,21,4225076.41630644,3430979.51960027,4152652.30409505,4911980.58110875,6094986.86606371,8255247.00770893
25,21,4363269.11542588,3532786.43551569,4172490.53463699,5167792.53404665,6491176.29477603,8448030.3101615
26,21,4374362.68356871,3542694.19866264,4183004.95180103,5188986.20689973,6857299.80951304,8649060.63053949
27,21,4337578.35483804,3471446.79123385,4255263.81248252,5013107.28064879,6462672.9181773,9172956.56827431
28,21,4515295.90180782,3727509.64534543,4437187.34503624,5206509.49649185,6641460.76556619,8319904.67253458
29,21,4369197.85707747,3493379.2105074,4205985.62469785,5224055.04553164,6594358.83746689,8289145.23150576
30,21,4444422.83893124,3539947.2661484,4305578.18871745,5210364.12087346,6861720.94115848,9264775.36675739
31,21,4463399.63447867,3549271.40152322,4257923.37094037,5197025.44504679,6864204.15940261,8969587.14087996
32,21,4439654.47557632,3555928.4896255,4306007.23588141,5204805.86442365,6537603.15701917,8209560.43049139
33,21,4498146.12183517,3694917.95219494,4429724.4804301,5272261.7654506,6463947.88423906,9100275.0592219
34,21,4483795.02035831,3600372.55187808,4393504.80714444,5252128.0258726,6613716.36018784,8014283.08579032
35,21,4616906.1178009,3759196.24082171,4471303.93386732,5509517.134108,6708160.60909618,9031111.27985247
36,21,4710956.77581342,3764616.00492482,4618119.45601497,5501734.14333739,7116091.41337476,8389218.41368423
37,21,4562387.89571537,3624437.52141655,4502697.88754257,5350957.51458824,6695224.72058395,8691632.69902828
38,21,4608071.19057029,3716862.22673997,4462125.13466299,5413963.47843425,6807639.43360993,8905072.66300237
39,21,4650575.9075033,3780492.93321534,4486772.07054112,5376681.06356399,6959610.13454194,8432720.26810429
40,21,4780909.33212881,3803438.39392294,4573902.76007388,5581120.8425973,7150918.90430229,9725993.66183824
1,22,3211847.89506608,2558056.80994464,3111946.05468405,3769260.42924231,5019681.08973203,7294077.34560004
2,22,3244894.29261756,2513918.14557727,3155462.64303972,3839988.70573519,4974405.76362279,6463291.09063682
3,22,3280521.41197694,2629459.86962537,3194911.3944296,3849465.48874171,4909869.96124664,6035990.15884643
4,22,3276986.12786057,2580349.53575702,3231758.8133757,3953485.85470252,4999178.40655993,6584543.64593514
5,22,3331903.45200753,2633338.88844285,3306388.51452547,3943941.73227297,4988231.17823213,6511603.18747259
6,22,3379499.00402884,2671205.86295585,3253808.86202746,3942287.03423325,5236846.57857873,7070087.85138976
7,22,3393836.05330563,2713186.43777241,3366930.27546285,4017176.53698814,5170626.25065274,6529610.47049886
8,22,3303490.51916162,2529485.46763358,3254054.29343333,3937946.13452249,5198323.29848179,6546586.77946576
9,22,3462558.47782304,2652326.63469501,3352062.26451692,4088587.44699642,5367328.15518631,7110672.47977774
10,22,3338791.1423972,2586019.38889498,3226380.65598133,3991130.58825959,5172534.76953248,6813032.93278928
11,22,3418569.75192306,2678035.53040209,3245580.75999041,3958519.55416227,5316506.37193909,7178106.636945
12,22,3459039.20178114,2740877.80306226,3345924.75684037,4053514.89855633,5455700.60295224,6826150.98823416
13,22,3409444.4700353,2678296.62465469,3260065.03886411,4016307.85281329,5382794.76051324,7288680.04637217
14,22,3427087.19845531,2707225.41570965,3261033.00111495,4040920.87825126,5330524.35064253,6629831.98451465
15,22,3504509.26371614,2739207.01542846,3406849.11984063,4117520.78329457,5314972.9834293,7444280.96009449
16,22,3498548.99661691,2766595.43191475,3389579.50636236,4161561.65350294,5320794.56636352,6820467.76458243
17,22,3541767.16260283,2857224.34953344,3423619.76119754,4104480.81005237,5369851.99314659,7247692.30675237
18,22,3579828.97175683,2894471.24441055,3479590.4252488,4197090.83948948,5489191.87816667,7205378.37007012
19,22,3547251.40080627,2798092.86840353,3334822.4898035,4264422.16592766,5372240.58819986,7711048.62321032
20,22,3582874.13856898,2894070.51899517,3498350.16127314,4281377.12871866,5396407.28713575,7344725.06339783
21,22,3688833.62946979,3005216.41732325,3521553.55843618,4255701.43578373,5908906.94945883,7491456.99724291
22,22,3680695.53876518,2931259.55990252,3530394.44382499,4386901.47034761,5798098.64197161,8103880.84117188
23,22,3660781.19720685,2914789.985583,3507742.42174065,4321027.21601179,5713658.59257481,7123901.66365847
24,22,3664833.10345574,2842051.11780057,3593161.26077176,4333711.63668791,5687681.97546271,7640863.05867149
25,22,3703437.14776179,2896001.1822533,3538837.23083171,4361721.76470745,5975786.19690251,7692603.75483082
26,22,3627539.45003027,2868358.16596027,3529762.86223169,4310651.42037641,5454765.21675174,8394172.14720783
27,22,3695608.28476811,2989051.13640961,3607041.5525376,4346847.87271132,5515041.63909634,6574361.26177291
28,22,3723481.36163106,2960633.66287177,3642810.42016732,4346719.11516821,5616642.29021031,7168065.87650923
29,22,3760116.23170943,2908477.56196576,3671089.06659154,4500318.86261194,5689956.10172357,8063869.98189335
30,22,3820774.48660222,3022018.12873143,3597501.20723356,4460870.15519329,5905393.41423202,8922838.2202551
31,22,3771332.9957803,2982346.63966648,3624437.89494219,4483220.54944333,5701454.92105437,7597856.32068242
32,22,3824949.77885716,2931927.81791115,3651258.5453618,4564517.04606027,5995785.45197824,8443716.35874195
33,22,3800115.27263876,3012735.66272786,3650574.2364867,4471687.97275093,5800328.24421153,8005619.88070623
34,22,3844273.71513453,2976848.31424591,3726676.59843836,4494445.16250208,6028002.81508624,8402798.70419578
35,22,4019718.5113799,3126250.37973339,3861527.05038104,4771871.37305359,6309227.59697946,7974885.71688447
36,22,3871023.36593487,2996162.31043932,3742582.32405894,4592126.79366033,5952348.06524086,8618801.54284338
37,22,3883995.85806354,3029918.93275727,3707959.76548304,4621969.35564792,6076063.93979278,7827352.71101275
38,22,3999334.12142996,3089920.53553237,3952073.34491713,4708118.14702039,6074070.65736173,8299491.29899973
39,22,4013898.92912353,3201915.55420248,3934586.78030293,4724912.78672039,6217872.726673,7458133.56548754
40,22,3996155.37772848,3147170.60134173,3873330.72497435,4750191.51540868,6005929.68126554,7986080.42557939
1,23,2757228.79970102,2133791.987858,2682400.54105307,3290349.005419,4299083.3860856,6092642.22076496
2,23,2789839.46937326,2177587.16775848,2688908.13635016,3299845.1927518,4386724.70226807,6083761.14261254
3,23,2753722.19557316,2101602.86606912,2691002.94941756,3276631.41704986,4399449.17079929,5655675.07027029
4,23,2789904.94518006,2110901.84879215,2694009.79076006,3327664.80289811,4434275.16270801,6622614.16636737
5,23,2792911.42779176,2202896.68363211,2689236.82935691,3258111.85136655,4383633.61534604,5625231.54766165
6,23,2808636.80954284,2186104.44450393,2687017.04071707,3364438.52014117,4438215.46588878,5807414.4799589
7,23,2867698.69664716,2219186.89201034,2720601.50150668,3395467.95179846,4595098.42683462,6357723.96811561
8,23,2868372.54540232,2180875.70771362,2797540.89145737,3455813.17281515,4549151.43653037,6079200.63343354
9,23,2887933.97642579,2214314.82041123,2782872.21239988,3447952.2695936,4461861.1940245,7435813.65690442
10,23,2894752.43352198,2219021.5511307,2832066.22559437,3528531.05124736,4500525.21815544,5613506.6250266
11,23,2899188.84883726,2240660.97484525,2817895.55414665,3420078.40035918,4784494.65829502,6189762.34445076
12,23,2920369.50839032,2239353.25096267,2816347.87592283,3478664.54604383,4566200.25691361,6695157.05590329
13,23,2948632.79533132,2230576.16116902,2822242.71891513,3466473.38114387,4824965.60107797,6979466.06158247
14,23,2956608.31587619,2295530.01945886,2863971.33320655,3542111.7955943,4617135.80372587,5827284.36767239
15,23,2938751.24559259,2296249.15887843,2810003.04682917,3478110.97986405,4732870.14291,6002004.1148198
16,23,2947409.11018755,2244750.89776954,2844393.91527224,3501534.86712865,4830195.00181242,6296241.27007602
17,23,2997443.3759444,2367586.01819167,2887461.51357181,3487095.54451817,4683768.82843711,7538312.96327723
18,23,2981162.19045198,2280231.35481266,2858575.53762647,3581689.92393552,4642638.13953605,6539125.17717421
19,23,3012023.99669587,2293501.86797472,2904080.99828686,3602817.17392174,4942188.70539942,6963295.25284404
20,23,3005575.53783452,2332032.75645543,2947920.32226034,3585663.15105521,4633700.60762657,6450718.83140603
21,23,2978182.44621736,2316834.6726185,2837382.83034735,3535799.58276338,4696825.1500627,6065269.99569912
22,23,3067416.7094475,2377059.86844506,2951961.05383719,3692486.54238883,4838793.59910146,6280334.5098639
23,23,3113652.83351175,2340666.94704451,3019970.8983759,3634360.56743273,5225567.54994603,6478938.48210305
24,23,3108065.56042616,2403896.67348831,2988818.30653081,3661843.65250845,5054627.26689633,6612695.27333094
25,23,3122923.9809694,2458749.22194767,3030538.45578405,3678726.20288525,4885781.99278796,6566576.69821466
26,23,3097670.63470523,2323624.61778139,2971507.54396696,3741089.30119577,4950228.46820044,6158430.61654934
27,23,3169476.00629455,2389219.66276433,2960822.97507799,3789194.94860575,5398177.66443633,6841339.80160442
28,23,3189219.44888943,2463647.25402376,3081886.85717019,3844747.61869327,4946070.43949894,7572672.60799051
29,23,3201836.21383869,2436100.01711481,3118243.55851935,3815393.3691477,5141595.04772663,7195913.27121131
30,23,3282084.63464739,2595589.65081944,3157902.7112813,3861696.35574279,5143748.12038387,6635987.11086286
31,23,3194013.77904154,2433042.91000613,3132827.79656323,3832526.01474604,5094859.52639708,7053140.87283371
32,23,3234849.78003936,2522880.28772243,3063549.55802092,3907110.29939699,5063444.94856398,6791623.99785221
33,23,3192949.59393983,2499114.99789141,3085759.06209694,3766483.66874367,5070090.01099328,6673401.49262147
34,23,3260306.31937854,2553240.83716413,3184149.04670346,3921991.94191385,5299549.05943677,6616033.50174626
35,23,3355914.82260409,2559501.10532106,3187927.50639139,4042919.40517988,5393845.10341712,6845054.64014072
36,23,3150871.58434323,2429882.85364183,3040602.11660089,3733642.81079937,4972201.11315986,6232198.55932016
37,23,3269559.54852915,2528165.79638957,3140768.92205636,3874223.92374542,5177435.63560339,7243761.37901554
38,23,3353640.91854107,2632579.81814577,3234356.56009316,3910327.34593334,5294271.25496171,7138976.68646514
39,23,3266949.69471374,2565229.74772564,3171176.77898731,3856503.27119524,5105058.71054791,7714666.75783205
40,23,3388074.34618693,2603351.71737825,3313777.32877174,3992436.26630666,5362955.11417701,7246523.79795835
1,24,2356453.58077603,1729114.61013434,2248763.07020691,2872355.55220488,3966736.78656811,6163242.93650177
2,24,2304786.63472181,1723461.51104483,2200249.09957967,2775087.94022629,4016486.01018286,5387311.39006839
3,24,2309307.9420207,1716584.68744042,2223082.17416493,2770857.99008059,3910510.87626936,4952732.81384806
4,24,2385175.00234951,1792342.14394295,2272104.7666701,2868409.49784874,3816096.16616453,5484002.25630197
5,24,2352172.87041806,1713167.31484514,2268671.03047375,2907708.2058551,3915949.71740792,5964037.08253541
6,24,2438703.44442108,1842076.60280723,2318276.79834968,2944063.00959794,4080341.55363277,5606784.23348929
7,24,2435852.50815551,1903329.72312892,2357861.89687767,2961841.32743511,3927405.90516472,5015227.36876295
8,24,2389489.48841828,1747702.82821945,2318522.93664813,2907638.42480699,3973547.18972404,5625243.12485631
9,24,2458273.15278842,1880718.62837994,2376654.99892383,2990730.30876314,3835104.06177719,5159092.92684761
10,24,2479310.74497386,1881454.59715735,2401750.20368686,2941833.42451505,3999984.97178927,5197206.27667393
11,24,2501901.53322882,1872517.19040813,2347305.24684757,3028033.4602711,4240493.03829447,5499906.49883934
12,24,2448012.28104185,1855986.65762379,2356431.0881962,2911846.90592613,4052248.79068595,5360885.73823316
13,24,2507288.1908583,1889027.05383189,2358348.67109551,3020106.02177602,4294012.82196276,5435819.1621162
14,24,2426077.00369051,1773989.52092181,2306558.70717077,2985526.8384839,3946960.6674937,5507994.30269611
15,24,2459286.79447904,1790301.93174055,2342393.13457959,2956760.9262141,4043071.71660004,6094713.44665946
16,24,2550632.12442454,1845577.11645495,2458781.37492424,3158104.86255945,4276920.24272183,5631293.01005598
17,24,2527328.10114027,1864804.35093173,2381847.2837311,2983642.18805096,4191706.47031418,5873959.1535202
18,24,2543230.26764052,1928133.11823663,2453845.28850466,3070861.31645465,4205804.67121581,5263704.26546689
19,24,2566281.92992454,1929653.93981658,2459795.1997134,3135707.5207719,4275605.61278176,5387962.22097454
20,24,2635870.23408037,1956323.33037779,2452565.45532985,3176048.36760225,4422817.69159448,6404663.84765822
21,24,2570001.72853771,1946519.37919905,2446907.07026219,3120011.38432645,4157874.51575768,5931178.95501476
22,24,2588201.04277709,1905392.16865527,2436544.45992735,3120669.88315787,4371004.44907092,6048098.99492104
23,24,2611671.55646649,1925046.01724162,2474057.94667195,3179748.71869432,4363201.15368738,6019941.35272505
24,24,2640527.35560463,2016068.80535967,2547698.47535959,3136930.36617203,4358317.79500445,5842648.53863418
25,24,2643546.34839884,1972790.13664573,2554796.7097062,3146770.25321091,4325578.8004074,5969555.05378449
26,24,2588523.42811776,1902801.27970406,2489191.42058489,3088037.98005266,4271348.65187614,6145540.89258119
27,24,2602131.70778078,1962673.83613618,2511195.73962726,3125011.52911998,4228915.34855355,5485874.20731624
28,24,2590497.59807279,1920420.65051951,2522928.63485781,3145208.5012764,4296888.49198485,5602960.47009838
29,24,2624764.42911822,1917557.27049979,2513302.09529541,3202387.01594081,4224120.52997329,5445442.86468731
30,24,2690388.09785683,1979146.80094221,2598250.73391201,3261520.78464972,4430769.51764294,5707793.3454209
31,24,2737904.5557487,2077281.03004604,2601644.67522371,3231260.4563555,4620038.42054181,6822980.4196655
32,24,2691437.03664124,1942688.36043762,2577785.0648784,3253408.87680251,4426725.4872431,6326936.41220024
33,24,2828901.04217364,2077255.26842338,2675926.15817762,3475784.13876968,4882060.24527271,5990170.59746955
34,24,2731843.59764298,2033276.59289858,2670308.0272722,3326562.94922538,4558417.67480557,6471007.82256453
35,24,2815161.2928722,2122797.21025562,2673516.2487489,3393701.485961,4740706.78550287,6082158.07740483
36,24,2769534.36662293,2047337.22208244,2632913.1994175,3352126.90360715,4698738.42020218,6123805.96745745
37,24,2844691.71895408,2166506.93927795,2765046.96238402,3369780.12005861,4586930.5454307,6577017.14336895
38,24,2812961.3873857,2078883.34624584,2727811.11344095,3397452.5637193,4619586.81619542,5719851.18706272
39,24,2823039.4568466,2088786.25419806,2746799.08186315,3445231.38066824,4700378.70366577,5995949.40570308
40,24,2786530.02154007,2018926.64016494,2689788.23287319,3434327.35740195,4584162.71246411,6368731.08324861
1,25,2014710.09622351,1492903.95850036,1907936.24298608,2450070.98201207,3500571.66230305,5254846.72329802
2,25,2017064.78993381,1428333.4441116,1882252.28346028,2490463.76538909,3501114.31109972,4991695.57584777
3,25,1990794.01984562,1437514.29441922,1900519.14899905,2385290.95246567,3518406.92442978,4504104.77253887
4,25,2054840.09900053,1458523.96064133,1943318.36907352,2468296.09100198,3578403.80848739,5926510.59500454
5,25,1996965.84994081,1437817.73910513,1875255.01329474,2407768.50921458,3505098.88025783,4731648.83199123
6,25,2115886.89767474,1519809.46109012,2008562.1477836,2616632.76612535,3598112.62710364,6474297.30532158
7,25,2039423.01889221,1441664.81966234,1899208.43167909,2556095.54169538,3537952.10906295,5159508.32730322
8,25,2020248.00568759,1496075.08413821,1896393.21805971,2461594.79030406,3399984.22082048,5145506.91241204
9,25,2054768.65403831,1449894.42461082,1943488.69928714,2484460.28752207,3698393.14998087,5131370.37634427
10,25,2024382.34984413,1471278.90808497,1941476.36493452,2438501.0754778,3586166.62575793,4752654.81212548
11,25,2071136.31121064,1538090.95941927,1951225.87733025,2548557.72092526,3492852.96005301,4662924.00971997
12,25,2099052.49910694,1526899.3600084,2006137.13019577,2580440.82038397,3551870.89939487,5448414.12644065
13,25,2153882.34997427,1551155.49975367,2090315.33538307,2601899.87897347,3680625.48686895,5239156.43905847
14,25,2148889.41291675,1568167.65079585,2010457.90889302,2537068.78743639,3920259.5085672,5679186.94142417
15,25,2156290.57387379,1548232.76836081,1995052.51298347,2609301.51617379,3912670.89396105,5448908.0138687
16,25,2115203.65922926,1507118.15345115,2029689.22021071,2583715.85331315,3647274.88077751,5994422.50798081
17,25,2119606.97876218,1493345.19822688,2043776.30870815,2627921.09834909,3668639.85807083,4893904.34992059
18,25,2175566.18983645,1573195.60909168,2108816.61942575,2690043.68602595,3689304.55923806,5036919.31141112
19,25,2192659.8746752,1626340.26525813,2077697.26666997,2697561.9720327,3634722.89055933,5343560.06543486
20,25,2219489.80213781,1572955.48814354,2105455.14091052,2717263.08188079,3817442.55316546,5286875.93611304
21,25,2156030.89545537,1571317.32942137,2021595.44044488,2623503.90902856,3899339.71883803,5302544.79638749
22,25,2148234.09517979,1576793.36207756,2063875.47349388,2633666.29420719,3702378.11079187,4842550.39846735
23,25,2257949.07843827,1647479.37251922,2159353.59696786,2734878.7576907,3927643.81627779,5170972.56515831
24,25,2238647.70043837,1636062.97708442,2134979.00317771,2713181.53746485,3838702.50345352,5325540.24356645
25,25,2223676.41301637,1601173.19906508,2119826.85449148,2679501.61874076,3936579.16192662,5170382.70787277
26,25,2283011.09366705,1700709.53492201,2178958.79334306,2775159.37703889,3947806.83962373,5710977.31494173
27,25,2311790.29942374,1698924.7294975,2163609.09051329,2840719.69930782,3953954.90027525,5574549.9373023
28,25,2317565.94154946,1661636.41688108,2210747.28132849,2803158.58429505,3946523.40538625,6387590.90122546
29,25,2265407.04250484,1642293.41493319,2215171.35384565,2782400.01925087,3781428.49008059,4785848.5345564
30,25,2285013.3230876,1638106.90247549,2178480.59193755,2746639.41611515,3911130.80187978,6314404.18932819
31,25,2276520.71860837,1697330.44940391,2143510.84298798,2773533.52434448,3867062.20604639,5035008.08069506
32,25,2373157.16302794,1742943.4443857,2278882.93893389,2886077.71172129,4092262.28413062,5530705.27771972
33,25,2346359.27525831,1676438.41322999,2291725.34175089,2853786.65424724,3879218.89214728,5333872.0963013
34,25,2330036.08716822,1698150.55127949,2234833.2644024,2838244.45351943,3931147.55307331,4960087.0678753
35,25,2353300.26689606,1688358.52761249,2235440.91105931,2949261.87525714,4185848.36681226,5538658.57096052
36,25,2287030.14253081,1656485.23995087,2162386.39277458,2738692.45783546,3935158.55001278,6390103.26036989
37,25,2366832.03170357,1687099.62269938,2267216.50544934,2889112.04935384,4180450.78364671,5828538.07313875
38,25,2494731.38215014,1813419.30688873,2394554.01968795,3106959.4458802,4040189.38901674,5469770.46035486
39,25,2395939.70616689,1690923.28618747,2280159.52000993,2872730.04772985,4080636.96841547,6118130.99900654
40,25,2305813.12003452,1640575.66353171,2216665.84480374,2816431.59493605,3904680.64198704,5575343.81887227
1,26,1676425.82995843,1209042.13775328,1584990.59926442,2073594.54253153,2897614.1072226,4140297.44586273
2,26,1707931.09434581,1211096.32253275,1634093.63174826,2125042.44059646,2917405.01339704,4097485.64037655
3,26,1704144.5707102,1230849.11794782,1627716.58921441,2096664.98430626,3133717.8833967,4435608.94384841
4,26,1676371.15034578,1188827.63861292,1564227.48773182,2040865.70263463,2996163.48001625,4110696.74527708
5,26,1744497.13668777,1228665.88587822,1627855.50464393,2164400.66274773,2992065.58200487,4140674.32619556
6,26,1743871.7589735,1250567.29835708,1652470.78791132,2139813.90007878,2989713.04746854,4533330.4986787
7,26,1743339.8609263,1198163.61222362,1670150.10282552,2207949.27401566,3067521.39412388,4304816.47627089
8,26,1751057.42471338,1200936.98677747,1643802.00682709,2185822.10366718,3143803.20187135,4944014.801266
9,26,1779971.67563237,1256135.29673424,1666852.81681054,2186822.96107465,3393502.86351711,4660065.64655499
10,26,1780051.83035802,1259092.45637086,1653087.89676977,2209362.13840827,3228125.85611233,5135686.44663532
11,26,1812903.82356693,1291066.42807631,1730102.19480346,2157703.38457971,3299406.66492697,4596173.8198208
12,26,1786999.06586175,1270902.15546773,1704333.33245842,2231145.27657776,3151816.43439219,4216330.41163409
13,26,1803692.81123153,1247439.37724142,1692701.6271379,2247681.57311212,3220480.12810118,5034082.20518243
14,26,1773209.97353416,1242927.48199665,1649325.32758646,2184120.44132437,3174672.81067996,4561044.61613944
15,26,1804998.08269406,1283593.2010508,1735442.18112369,2236669.46860625,3175901.07721037,4258176.71309617
16,26,1803253.77039021,1310140.59308798,1727428.53095134,2244792.34765746,3035311.53010885,4112379.64878263
17,26,1830257.82763117,1322859.09332872,1723346.16847466,2260283.78845228,3392993.61620997,4339272.14664452
18,26,1807711.36308809,1300861.79103675,1741644.8155695,2138966.45882833,3271280.06289174,4696126.17013081
19,26,1833119.27510886,1300218.78833856,1693949.02143014,2237788.49937102,3243127.02851246,5041603.29417765
20,26,1842185.59082516,1266819.33008011,1753659.88317635,2325637.40253759,3281450.40545695,4226151.68433791
21,26,1826501.43516659,1245380.17479123,1673208.77246746,2246521.21441789,3361530.67729461,4607386.08715023
22,26,1832307.55760729,1254617.06157353,1752381.4430389,2272604.98515438,3279789.03503684,4799112.71165199
23,26,1843727.48788575,1253093.00868993,1733774.49089054,2308875.07907083,3219713.02454607,4971664.77345574
24,26,1909216.93149179,1332982.12743409,1761516.18307736,2380079.15411342,3399713.16883655,4458345.83278321
25,26,1920342.23728153,1347520.85529569,1804472.2964302,2342447.97698061,3599439.52110913,5449714.33645026
26,26,1866406.84034476,1317028.71786011,1733244.3123811,2291577.78111204,3396756.75624908,5399937.19251747
27,26,1924131.83892621,1291226.26284943,1798403.32347364,2388436.97147859,3403936.31496713,4585983.51705897
28,26,1873450.15853387,1332437.84111873,1747854.81473244,2283477.54877513,3313921.33614883,4880868.48040279
29,26,1930813.44585426,1364491.96523032,1799764.87571965,2402652.37294432,3642660.67516418,4857721.48493747
30,26,1920764.9964606,1304212.11223447,1803851.48944396,2386664.43700962,3413474.26681565,5178374.51124016
31,26,1894544.41688157,1357277.5267755,1802994.82046051,2305814.90868192,3297293.85391212,4775916.21579342
32,26,2003304.32957137,1396681.75747813,1863946.45965582,2506327.59994067,3610470.37912841,5852767.57418317
33,26,1995965.7342618,1395238.38076273,1855140.39160624,2481406.36197846,3482945.07360628,4426106.16954459
34,26,1941322.17008452,1375089.07487627,1778978.27883946,2438968.03723207,3288616.56789736,5416111.07204718
35,26,1994174.17723992,1394750.74287965,1851819.10072919,2455131.31991123,3614757.47454363,5338112.81437043
36,26,2012113.45855805,1418746.56111605,1948952.1735026,2407093.0152607,3562336.90780984,4945527.89781748
37,26,2030356.19850704,1390102.04521118,1882079.38324385,2492951.1364485,3692954.82678628,5330472.50030069
38,26,1977724.59566045,1334048.67809766,1842935.4988122,2505911.38432202,3633056.19542836,4693075.94105422
39,26,2015468.72668306,1426430.58580402,1884285.08238665,2494405.75122409,3666244.99584518,4825789.99649013
40,26,2059552.81798211,1399315.22892863,1911876.10033946,2599212.54278054,3706271.96154736,5194539.56138654
1,27,1434102.34757632,963309.966270879,1345924.46540925,1838417.96705319,2555784.62581913,3862532.11974419
2,27,1396460.71619891,929553.586448824,1307796.34419477,1727680.03193556,2643149.1524026,3621096.77512145
3,27,1373394.70238398,935110.696735346,1278708.62267978,1682985.52926447,2591569.99869779,4063024.04626174
4,27,1463207.24525358,976615.235324281,1363001.66176332,1828353.75461385,2699674.37724298,4072518.66419602
5,27,1422804.70304491,983316.589373842,1291125.49411425,1775561.06718455,2633662.20235363,4878866.61169582
6,27,1444260.61927841,993380.34215894,1332254.3945833,1767071.47919139,2866389.9402146,4245178.66667041
7,27,1476317.74705544,982267.671602744,1361520.88333018,1898297.75250598,2837341.66348939,4064584.65089033
8,27,1481706.82731128,985655.601818466,1363047.89653962,1849857.76079411,2846514.67900417,4348869.85526581
9,27,1508896.7340688,1040557.03698394,1434080.91332883,1848174.85103868,2752260.0132673,3918158.04738798
10,27,1519341.43604312,1008955.54345644,1400717.43650433,1914196.18945932,2836003.30164248,4673895.23277966
11,27,1519152.93490084,1033335.90049659,1424276.71177083,1877811.9411577,2778138.13889186,4203433.45737809
12,27,1532834.0083727,1015130.81754308,1392565.37514069,1950855.37694393,2912879.95077959,4186556.50397714
13,27,1569665.25473754,1061471.56469821,1454889.46116907,1945976.8913156,2965005.73993994,4259618.5919484
14,27,1453063.98824835,938797.896442228,1323913.57308252,1902265.475559,2715637.89403322,3549664.15113534
15,27,1475712.28534392,948946.167673939,1357981.07999572,1863557.13361055,2791323.66078749,4412813.47303266
16,27,1574487.040422,1058730.67196716,1478493.31291507,2002371.7357504,2841682.46550001,4489839.76500019
17,27,1565923.72798262,1055892.27203952,1476605.11740837,1938222.82400085,2831288.11874358,4296197.43046766
18,27,1525529.16782161,1064108.01781985,1420885.08415524,1885944.54078214,2798328.63405329,5423314.60765088
19,27,1574693.58165081,1108787.52837461,1448538.68620192,1957287.44212841,2923424.50708792,4487647.47957412
20,27,1599846.12534628,1076331.54744261,1475437.32326081,1993191.28067055,2943694.74277315,4724230.17453753
21,27,1607967.11337612,1086217.20302198,1475056.48737771,2015444.83478981,3102167.79556583,5238750.12696177
22,27,1586506.61095007,1034147.86768975,1523522.28998964,1956542.61726453,2870854.5127887,4743182.4036761
23,27,1563997.36934707,1077654.13836762,1464558.10697301,1908279.31897146,2957454.38741613,4016184.17510859
24,27,1615324.71388701,1092049.64466055,1476767.98626531,2047865.28684584,2999952.46340803,4157150.55857739
25,27,1601973.65906495,1062697.26985484,1470924.65386086,2004119.72962026,2945188.83761558,4009481.48157513
26,27,1616959.76633795,1085048.92407215,1524622.2790865,2030959.10983956,3039300.88436046,4039350.96374562
27,27,1604914.39281581,1064515.95320469,1468828.62363433,1984919.28655875,3116392.10012556,5009707.22202726
28,27,1595103.76998824,1063258.17756578,1490555.95340779,2025463.5643494,2977665.36815371,4354479.16876305
29,27,1670278.92378259,1144194.9943291,1572841.72514784,2098218.43755835,3094246.03386379,3937679.02596524
30,27,1630491.57787584,1150752.90176739,1548669.30899872,2011845.69420356,2928888.71057018,4234866.27941201
31,27,1631363.58238257,1081625.27342902,1521164.34603089,2079004.48576779,2928653.60612101,3796752.02252146
32,27,1669844.4023754,1101239.74921453,1497999.12448323,2083145.29716712,3137610.51247081,4632043.20808669
33,27,1682585.52432728,1207366.09962114,1561455.30657228,2040953.9891294,3203271.98770079,4511745.72763173
34,27,1645837.46973952,1090661.86899553,1516649.61356843,2092332.96184914,3254367.02123389,5012221.08553283
35,27,1730938.72189982,1165315.39747641,1588561.35025943,2160063.87980412,3238785.85084853,4686801.72253886
36,27,1698317.68117413,1120974.96538446,1617568.04595447,2118123.7566582,3038334.6605753,4704108.34788404
37,27,1733806.57706262,1169104.81539668,1630964.35065299,2180521.97217337,3285013.4144737,4840871.11741509
38,27,1767789.0833123,1215318.3257887,1642945.47809688,2246930.21617064,3104460.75496387,4726565.4832507
39,27,1669299.45855164,1143591.72683294,1533640.03828128,2092032.73594831,3029193.12106631,4337352.79604493
40,27,1689002.57432375,1136119.02123214,1632071.0825246,2113367.38001526,3101689.89494249,3945682.41457847
1,28,1238787.23700225,816288.45590238,1154505.08846053,1588008.36323705,2256006.76578024,3757215.50822103
2,28,1196555.10521006,775774.708663331,1070869.61971559,1488236.09088,2402198.23231638,3545937.61749888
3,28,1244340.60078906,784651.859199539,1148324.13760394,1596452.62116932,2431580.22338219,3838309.99611344
4,28,1229187.08744783,801739.976454478,1152601.28967076,1534088.67888622,2305013.3425812,3893162.76646404
5,28,1219522.86467095,772289.904236643,1136700.65720308,1547184.256399,2372779.59948971,3783069.87094371
6,28,1241423.08213782,811418.062050003,1147354.35917774,1605809.00190687,2279833.16055444,3163840.17603283
7,28,1245085.58614616,776789.823612504,1166029.37013838,1582821.57681711,2441495.64954652,3182717.17259272
8,28,1269038.04339522,813411.881992973,1187093.57948414,1643132.07695959,2279170.55794763,3341806.87723852
